name,logo,mitra_brand_name,location,link
Information System Management,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f9d82587-7a26-41ae-b5c5-c414ea6ff6f8.jpg,Nielseniq,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f4d295ea-c352-47e6-8fff-3cbf9f30322b/b7683778-f026-11ee-9c51-1aff99471513
Management Information System,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f9d82587-7a26-41ae-b5c5-c414ea6ff6f8.jpg,Nielseniq,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f4d295ea-c352-47e6-8fff-3cbf9f30322b/4b2c5ad2-f186-11ee-bf75-32cfa9fc582e
IT Developer (1),https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_832bd270-5d7d-40f6-866f-c8ce014896bd.png,Trafoindo,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/325731ca-dafd-4b0b-8332-eac13bf8c179/1dd1ab94-013f-11ef-ba24-e26d212b611d
IT Developer (3),https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_832bd270-5d7d-40f6-866f-c8ce014896bd.png,Trafoindo,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/325731ca-dafd-4b0b-8332-eac13bf8c179/f7e01eb9-01f0-11ef-829a-72f05e45eff5
IT Developer (2),https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_832bd270-5d7d-40f6-866f-c8ce014896bd.png,Trafoindo,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/325731ca-dafd-4b0b-8332-eac13bf8c179/591e5ed7-01f0-11ef-829a-72f05e45eff5
Analis Data dan Kebijakan,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_72b21a09-cbfb-41b2-8102-2a745e751cb7.jpg,"Direktorat Jenderal Industri Kimia, Farmasi Dan Tektil, Kementerian Perindustrian",Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/41ee3523-87ff-4b65-aaad-fec5b04c332b/03ff9f69-042d-11ef-bb7f-6ac06bc5928b
IT Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png,BTPN Syariah,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/09c13350-1baf-4c00-bbd2-f5fb7fd8fae3/488bbecd-f22f-11ee-bf75-32cfa9fc582e
Admin and Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png,BTPN Syariah,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/09c13350-1baf-4c00-bbd2-f5fb7fd8fae3/6ffc961b-f22a-11ee-bf75-32cfa9fc582e
UX Research,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png,BTPN Syariah,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/09c13350-1baf-4c00-bbd2-f5fb7fd8fae3/6e2a6556-f23e-11ee-af0a-42786e9b30fb
Database & Process Improvement,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png,BTPN Syariah,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/09c13350-1baf-4c00-bbd2-f5fb7fd8fae3/e3f40310-f23a-11ee-af0a-42786e9b30fb
Kediri - Online Market Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bcdcdee1-cef2-4ed7-b469-12a6ab2740fa/354fe9b5-fcb9-11ee-be48-1676ae1015eb
DevOps Engineer - Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bcdcdee1-cef2-4ed7-b469-12a6ab2740fa/1a50a47d-fc7b-11ee-be48-1676ae1015eb
Data Analyst,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bcdcdee1-cef2-4ed7-b469-12a6ab2740fa/0a2ea159-fc7b-11ee-be48-1676ae1015eb
Data Engineer - Data Warehouse Engineer Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bcdcdee1-cef2-4ed7-b469-12a6ab2740fa/fa2d439c-fc7a-11ee-be48-1676ae1015eb
Data Engineer - Data Infrastructure Engineer Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bcdcdee1-cef2-4ed7-b469-12a6ab2740fa/ed10ac08-fc7a-11ee-be48-1676ae1015eb
Technology Experience Associate (Logistics & Distribution),https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bcdcdee1-cef2-4ed7-b469-12a6ab2740fa/cef31a30-03b9-11ef-bb7f-6ac06bc5928b
Technology Experience Associate (Commercial),https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bcdcdee1-cef2-4ed7-b469-12a6ab2740fa/67cc7eef-fc7a-11ee-b3c3-42bfe4d30846
Technology Experience Associate (Supply & Distribution),https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bcdcdee1-cef2-4ed7-b469-12a6ab2740fa/4e6f21cb-fc7a-11ee-877d-ee833f3bb5c3
BE Data Mining & Analyst,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bcdcdee1-cef2-4ed7-b469-12a6ab2740fa/78032704-fc7e-11ee-be48-1676ae1015eb
Customer Care - Data Analitycs Assistant Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bcdcdee1-cef2-4ed7-b469-12a6ab2740fa/4ee6fc37-fca8-11ee-b3c3-42bfe4d30846
Corporate Management System Content Creator Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bcdcdee1-cef2-4ed7-b469-12a6ab2740fa/b187b650-03b6-11ef-aabb-d2b161fa8253
Corporate Management System Data Analyst,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bcdcdee1-cef2-4ed7-b469-12a6ab2740fa/d5065f14-03b6-11ef-81c7-3aea31585551
Dicoding Data Scientist - Bintaro,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_af66db2e-0997-4f52-9cc0-a14412eeeab9.png,Dicoding Academy,Kota Tangerang Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/378f6100-0c93-4564-9d60-27f41e62d320/b2f236ca-fee5-11ee-9733-ca7bef2c0196
Dicoding Data Scientist - Bandung,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_af66db2e-0997-4f52-9cc0-a14412eeeab9.png,Dicoding Academy,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/378f6100-0c93-4564-9d60-27f41e62d320/caff0586-fedb-11ee-9733-ca7bef2c0196
Dicoding AI/ML Engineer - Bandung,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_af66db2e-0997-4f52-9cc0-a14412eeeab9.png,Dicoding Academy,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/378f6100-0c93-4564-9d60-27f41e62d320/c57df9ae-fedf-11ee-bcd1-e26d212b611d
Quality Assurance & Web Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_43e70794-bbe5-4eea-a4a5-3a6a06b8797b.png,Link Productive,Kota Cilegon & Yogyakarta,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0ee95778-edd5-4499-9258-6dbbc8e55a9a/6ae66fa7-dcf4-11ee-b700-4642b0dc758f
Full-stack Developer ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_9e037f35-83aa-41e0-a050-b4aad76d38e1.png,Zen Multimedia,Kab. Purwakarta,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/be94c64c-4fdf-40a6-8d59-362202a6a728/15bd99da-f3c2-11ee-9129-da28f9df4d8d
Accounting System SIMRS ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_9e037f35-83aa-41e0-a050-b4aad76d38e1.png,Zen Multimedia,Kab. Purwakarta,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/be94c64c-4fdf-40a6-8d59-362202a6a728/ba28c438-f3c2-11ee-af0a-42786e9b30fb
Backend Engineer Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d898d9bc-b3f6-4312-8348-c030308332e7.png,Hangry Indonesia,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f4b6d185-c687-46e2-9c94-77bfdaafa3a5/4076c139-f168-11ee-af0a-42786e9b30fb
Assessment Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f8440147-b5f0-46d5-85f1-9f8fe55c687b.png,Cakap,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/69d91c40-298c-44c5-b531-868d6e4069b4/36f149c0-02e7-11ef-829a-72f05e45eff5
Cakap Kids Acadeny Content Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f8440147-b5f0-46d5-85f1-9f8fe55c687b.png,Cakap,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/69d91c40-298c-44c5-b531-868d6e4069b4/2212bd4c-017b-11ef-9733-ca7bef2c0196
Business Content Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f8440147-b5f0-46d5-85f1-9f8fe55c687b.png,Cakap,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/69d91c40-298c-44c5-b531-868d6e4069b4/e7c12174-017a-11ef-aa69-e26d212b611d
Upskill Content Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f8440147-b5f0-46d5-85f1-9f8fe55c687b.png,Cakap,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/69d91c40-298c-44c5-b531-868d6e4069b4/13be0c2e-0177-11ef-9733-ca7bef2c0196
English Content Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f8440147-b5f0-46d5-85f1-9f8fe55c687b.png,Cakap,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/69d91c40-298c-44c5-b531-868d6e4069b4/eb8d81b7-0147-11ef-9733-ca7bef2c0196
Mandarin Content Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f8440147-b5f0-46d5-85f1-9f8fe55c687b.png,Cakap,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/69d91c40-298c-44c5-b531-868d6e4069b4/778f8d57-0148-11ef-ba24-e26d212b611d
Tech IT Infrastructure Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_1cab729c-c40b-4d3a-8a5f-2c3364b67a70.png,Halodoc,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/da538c4b-2c54-4b98-85c8-35225e2d12df/ec01f192-f175-11ee-af0a-42786e9b30fb
Information Security & Data Privacy Intern,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_1cab729c-c40b-4d3a-8a5f-2c3364b67a70.png,Halodoc,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/da538c4b-2c54-4b98-85c8-35225e2d12df/a06b3d9d-f191-11ee-af0a-42786e9b30fb
"IT, Digital & Operations",https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_eb673130-fd5c-4289-8a4b-f263460c9494.png,Bank Danamon,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/4fe86c18-31b5-4adf-a5cf-1c9fb8386f52/17e6d90c-f24f-11ee-bf75-32cfa9fc582e
IT,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/6744a80b-f552-11ee-bf75-32cfa9fc582e
IT Broadcast Intern – Production Services ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/6c7beb87-fbaf-11ee-877d-ee833f3bb5c3
IT Support,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kab. Bogor,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/d276bb35-fba2-11ee-a84a-72d99f96bee5
Web Developer ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/7c933702-fe39-11ee-ac63-7e456e52b7d0
Mobile Developer - REACT NATIVE ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/13b794c2-fe3a-11ee-ac63-7e456e52b7d0
IT Network ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/be4ac03a-02e4-11ef-829a-72f05e45eff5
HR System & Analytics ,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/f2e8754d-eb15-11ee-a97f-624b48284b25
Network Operation Center (NOC) Engineer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/c79e28e8-fba3-11ee-82ee-42fdda477ac9
Fullstack Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/f721237e-fba0-11ee-828e-bacafdd728b8
Mobile Apps (Flutter) Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/5fc7a276-fba1-11ee-a84a-72d99f96bee5
Software Developer,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/cafd3c75-f32e-11ee-bf75-32cfa9fc582e
Application Developer (Kab. Bogor Area),https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/0f09a21f-f32e-11ee-bf75-32cfa9fc582e
IT Support,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_397ac79e-88c4-4613-89fe-7a21602dfb6f.png,Emtek,Kota Tangerang Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f9c06011-84f6-4166-94f8-220b64957f8a/44256ed0-f2f3-11ee-9129-da28f9df4d8d
Redeveloping Driver Services Management System,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_55e053c2-317a-4ade-a00e-7ab92ed72e93.png,KALLA GROUP,Kota Makassar,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/5da9688d-2d86-4f1c-9aee-45497641c722/9eba9d37-02df-11ef-829a-72f05e45eff5
Market Data,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_55e053c2-317a-4ade-a00e-7ab92ed72e93.png,KALLA GROUP,Kota Makassar,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/5da9688d-2d86-4f1c-9aee-45497641c722/4400569e-0218-11ef-bb7f-6ac06bc5928b
Fleet Management System,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_55e053c2-317a-4ade-a00e-7ab92ed72e93.png,KALLA GROUP,Kota Makassar,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/5da9688d-2d86-4f1c-9aee-45497641c722/3eed0efb-0493-11ef-9e17-0a54edb93563
Recruitment & Employee Database Project,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_55e053c2-317a-4ade-a00e-7ab92ed72e93.png,KALLA GROUP,Kota Makassar,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/5da9688d-2d86-4f1c-9aee-45497641c722/c79758d5-01f9-11ef-98a1-c2fa75b94ea6
Ashore Security,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_781bc744-9001-44ab-968a-faf9c8bd3919.png,PELNI,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/e0d08fa2-f57f-4218-bff5-55818d318ff9/03a737b0-fcad-11ee-be48-1676ae1015eb
Information Technology Planning and Governance,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_781bc744-9001-44ab-968a-faf9c8bd3919.png,PELNI,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/e0d08fa2-f57f-4218-bff5-55818d318ff9/ac9870c9-fcbc-11ee-b3c3-42bfe4d30846
Information Technology Development,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_781bc744-9001-44ab-968a-faf9c8bd3919.png,PELNI,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/e0d08fa2-f57f-4218-bff5-55818d318ff9/233b9200-fcbd-11ee-be48-1676ae1015eb
Information Technology Operation,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_781bc744-9001-44ab-968a-faf9c8bd3919.png,PELNI,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/e0d08fa2-f57f-4218-bff5-55818d318ff9/916a14d5-fcbd-11ee-8a8f-92099b7350cd
IT Support & Networking,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_1b94e334-4d0e-4e4b-bcdb-a256cb222dcc.png,Dinas Komunikasi Dan Informatika Kota Surabaya,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/51665208-17b5-4d3f-9c08-9beb98e8a1e0/71fdd47b-f007-11ee-bb69-32b7bdeb41bc
